Date,State,Year,Month,Indicator,overdose_deaths,State_name,Date_Month_Year
2021-03-01,NC,2021,March,Number of Drug Overdose Deaths,"3,401",North Carolina,March 2021
2021-05-01,NC,2021,May,Number of Drug Overdose Deaths,"3,424",North Carolina,May 2021
2021-11-01,NC,2021,November,Number of Drug Overdose Deaths,"3,777",North Carolina,November 2021
2021-10-01,NC,2021,October,Number of Drug Overdose Deaths,"3,722",North Carolina,October 2021
2021-09-01,NC,2021,September,Number of Drug Overdose Deaths,"3,647",North Carolina,September 2021
2022-04-01,NC,2022,April,Number of Drug Overdose Deaths,"3,860",North Carolina,April 2022
2022-08-01,NC,2022,August,Number of Drug Overdose Deaths,"3,286",North Carolina,August 2022
2022-02-01,NC,2022,February,Number of Drug Overdose Deaths,"3,894",North Carolina,February 2022
2022-01-01,NC,2022,January,Number of Drug Overdose Deaths,"3,868",North Carolina,January 2022
2022-07-01,NC,2022,July,Number of Drug Overdose Deaths,"3,569",North Carolina,July 2022
2022-06-01,NC,2022,June,Number of Drug Overdose Deaths,"3,768",North Carolina,June 2022
2022-03-01,NC,2022,March,Number of Drug Overdose Deaths,"3,865",North Carolina,March 2022
2022-05-01,NC,2022,May,Number of Drug Overdose Deaths,"3,788",North Carolina,May 2022
2015-04-01,ND,2015,April,Number of Drug Overdose Deaths,61,North Dakota,April 2015
2015-08-01,ND,2015,August,Number of Drug Overdose Deaths,70,North Dakota,August 2015
2015-12-01,ND,2015,December,Number of Drug Overdose Deaths,66,North Dakota,December 2015
2015-02-01,ND,2015,February,Number of Drug Overdose Deaths,65,North Dakota,February 2015
2015-01-01,ND,2015,January,Number of Drug Overdose Deaths,65,North Dakota,January 2015
2015-07-01,ND,2015,July,Number of Drug Overdose Deaths,68,North Dakota,July 2015
2015-06-01,ND,2015,June,Number of Drug Overdose Deaths,71,North Dakota,June 2015
2015-03-01,ND,2015,March,Number of Drug Overdose Deaths,64,North Dakota,March 2015
2015-05-01,ND,2015,May,Number of Drug Overdose Deaths,67,North Dakota,May 2015
2015-11-01,ND,2015,November,Number of Drug Overdose Deaths,63,North Dakota,November 2015
2015-10-01,ND,2015,October,Number of Drug Overdose Deaths,68,North Dakota,October 2015
2015-09-01,ND,2015,September,Number of Drug Overdose Deaths,71,North Dakota,September 2015
2016-04-01,ND,2016,April,Number of Drug Overdose Deaths,73,North Dakota,April 2016
2016-08-01,ND,2016,August,Number of Drug Overdose Deaths,68,North Dakota,August 2016
2016-12-01,ND,2016,December,Number of Drug Overdose Deaths,80,North Dakota,December 2016
2016-02-01,ND,2016,February,Number of Drug Overdose Deaths,59,North Dakota,February 2016
2016-01-01,ND,2016,January,Number of Drug Overdose Deaths,62,North Dakota,January 2016
2016-07-01,ND,2016,July,Number of Drug Overdose Deaths,65,North Dakota,July 2016
2016-06-01,ND,2016,June,Number of Drug Overdose Deaths,65,North Dakota,June 2016
2016-03-01,ND,2016,March,Number of Drug Overdose Deaths,66,North Dakota,March 2016
2016-05-01,ND,2016,May,Number of Drug Overdose Deaths,66,North Dakota,May 2016
2016-11-01,ND,2016,November,Number of Drug Overdose Deaths,79,North Dakota,November 2016
2016-10-01,ND,2016,October,Number of Drug Overdose Deaths,73,North Dakota,October 2016
2016-09-01,ND,2016,September,Number of Drug Overdose Deaths,72,North Dakota,September 2016
2017-04-01,ND,2017,April,Number of Drug Overdose Deaths,78,North Dakota,April 2017
2017-08-01,ND,2017,August,Number of Drug Overdose Deaths,81,North Dakota,August 2017
2017-12-01,ND,2017,December,Number of Drug Overdose Deaths,76,North Dakota,December 2017
2017-02-01,ND,2017,February,Number of Drug Overdose Deaths,84,North Dakota,February 2017
2017-01-01,ND,2017,January,Number of Drug Overdose Deaths,81,North Dakota,January 2017
2017-07-01,ND,2017,July,Number of Drug Overdose Deaths,83,North Dakota,July 2017
2017-06-01,ND,2017,June,Number of Drug Overdose Deaths,81,North Dakota,June 2017
2017-03-01,ND,2017,March,Number of Drug Overdose Deaths,80,North Dakota,March 2017
2017-05-01,ND,2017,May,Number of Drug Overdose Deaths,80,North Dakota,May 2017
2017-11-01,ND,2017,November,Number of Drug Overdose Deaths,74,North Dakota,November 2017
2017-10-01,ND,2017,October,Number of Drug Overdose Deaths,75,North Dakota,October 2017
2017-09-01,ND,2017,September,Number of Drug Overdose Deaths,77,North Dakota,September 2017
2018-04-01,ND,2018,April,Number of Drug Overdose Deaths,76,North Dakota,April 2018
2018-08-01,ND,2018,August,Number of Drug Overdose Deaths,67,North Dakota,August 2018
2018-12-01,ND,2018,December,Number of Drug Overdose Deaths,70,North Dakota,December 2018
2018-02-01,ND,2018,February,Number of Drug Overdose Deaths,78,North Dakota,February 2018
2018-01-01,ND,2018,January,Number of Drug Overdose Deaths,81,North Dakota,January 2018
2018-07-01,ND,2018,July,Number of Drug Overdose Deaths,69,North Dakota,July 2018
2018-06-01,ND,2018,June,Number of Drug Overdose Deaths,72,North Dakota,June 2018
2018-03-01,ND,2018,March,Number of Drug Overdose Deaths,76,North Dakota,March 2018
2018-05-01,ND,2018,May,Number of Drug Overdose Deaths,73,North Dakota,May 2018
2018-11-01,ND,2018,November,Number of Drug Overdose Deaths,71,North Dakota,November 2018
2018-10-01,ND,2018,October,Number of Drug Overdose Deaths,74,North Dakota,October 2018
2018-09-01,ND,2018,September,Number of Drug Overdose Deaths,72,North Dakota,September 2018
2019-04-01,ND,2019,April,Number of Drug Overdose Deaths,75,North Dakota,April 2019
2019-08-01,ND,2019,August,Number of Drug Overdose Deaths,88,North Dakota,August 2019
2019-12-01,ND,2019,December,Number of Drug Overdose Deaths,90,North Dakota,December 2019
2019-02-01,ND,2019,February,Number of Drug Overdose Deaths,70,North Dakota,February 2019
2019-01-01,ND,2019,January,Number of Drug Overdose Deaths,63,North Dakota,January 2019
2019-07-01,ND,2019,July,Number of Drug Overdose Deaths,86,North Dakota,July 2019
2019-06-01,ND,2019,June,Number of Drug Overdose Deaths,76,North Dakota,June 2019
2019-03-01,ND,2019,March,Number of Drug Overdose Deaths,76,North Dakota,March 2019
2019-05-01,ND,2019,May,Number of Drug Overdose Deaths,74,North Dakota,May 2019
2019-11-01,ND,2019,November,Number of Drug Overdose Deaths,88,North Dakota,November 2019
2019-10-01,ND,2019,October,Number of Drug Overdose Deaths,81,North Dakota,October 2019
2019-09-01,ND,2019,September,Number of Drug Overdose Deaths,84,North Dakota,September 2019
2020-04-01,ND,2020,April,Number of Drug Overdose Deaths,106,North Dakota,April 2020
2020-08-01,ND,2020,August,Number of Drug Overdose Deaths,108,North Dakota,August 2020
2020-12-01,ND,2020,December,Number of Drug Overdose Deaths,123,North Dakota,December 2020
2020-02-01,ND,2020,February,Number of Drug Overdose Deaths,101,North Dakota,February 2020
2020-01-01,ND,2020,January,Number of Drug Overdose Deaths,99,North Dakota,January 2020
2020-07-01,ND,2020,July,Number of Drug Overdose Deaths,107,North Dakota,July 2020
2020-06-01,ND,2020,June,Number of Drug Overdose Deaths,111,North Dakota,June 2020
2020-03-01,ND,2020,March,Number of Drug Overdose Deaths,104,North Dakota,March 2020
2020-05-01,ND,2020,May,Number of Drug Overdose Deaths,112,North Dakota,May 2020
2020-11-01,ND,2020,November,Number of Drug Overdose Deaths,114,North Dakota,November 2020
2020-10-01,ND,2020,October,Number of Drug Overdose Deaths,120,North Dakota,October 2020
2020-09-01,ND,2020,September,Number of Drug Overdose Deaths,116,North Dakota,September 2020
2021-04-01,ND,2021,April,Number of Drug Overdose Deaths,122,North Dakota,April 2021
2021-08-01,ND,2021,August,Number of Drug Overdose Deaths,130,North Dakota,August 2021
2021-12-01,ND,2021,December,Number of Drug Overdose Deaths,136,North Dakota,December 2021
2021-02-01,ND,2021,February,Number of Drug Overdose Deaths,120,North Dakota,February 2021
2021-01-01,ND,2021,January,Number of Drug Overdose Deaths,125,North Dakota,January 2021
2021-07-01,ND,2021,July,Number of Drug Overdose Deaths,128,North Dakota,July 2021
2021-06-01,ND,2021,June,Number of Drug Overdose Deaths,129,North Dakota,June 2021
2021-03-01,ND,2021,March,Number of Drug Overdose Deaths,120,North Dakota,March 2021
2021-05-01,ND,2021,May,Number of Drug Overdose Deaths,129,North Dakota,May 2021
2021-11-01,ND,2021,November,Number of Drug Overdose Deaths,138,North Dakota,November 2021
2021-10-01,ND,2021,October,Number of Drug Overdose Deaths,134,North Dakota,October 2021
2021-09-01,ND,2021,September,Number of Drug Overdose Deaths,129,North Dakota,September 2021
2022-04-01,ND,2022,April,Number of Drug Overdose Deaths,134,North Dakota,April 2022
2022-08-01,ND,2022,August,Number of Drug Overdose Deaths,138,North Dakota,August 2022
2022-02-01,ND,2022,February,Number of Drug Overdose Deaths,134,North Dakota,February 2022
2022-01-01,ND,2022,January,Number of Drug Overdose Deaths,131,North Dakota,January 2022
2022-07-01,ND,2022,July,Number of Drug Overdose Deaths,136,North Dakota,July 2022
2022-06-01,ND,2022,June,Number of Drug Overdose Deaths,133,North Dakota,June 2022
2022-03-01,ND,2022,March,Number of Drug Overdose Deaths,136,North Dakota,March 2022
2022-05-01,ND,2022,May,Number of Drug Overdose Deaths,129,North Dakota,May 2022
2015-04-01,NE,2015,April,Number of Drug Overdose Deaths,125,Nebraska,April 2015
2015-08-01,NE,2015,August,Number of Drug Overdose Deaths,131,Nebraska,August 2015
2015-12-01,NE,2015,December,Number of Drug Overdose Deaths,123,Nebraska,December 2015
2015-02-01,NE,2015,February,Number of Drug Overdose Deaths,129,Nebraska,February 2015
2015-01-01,NE,2015,January,Number of Drug Overdose Deaths,121,Nebraska,January 2015
2015-07-01,NE,2015,July,Number of Drug Overdose Deaths,132,Nebraska,July 2015
2015-06-01,NE,2015,June,Number of Drug Overdose Deaths,130,Nebraska,June 2015
2015-03-01,NE,2015,March,Number of Drug Overdose Deaths,131,Nebraska,March 2015
2015-05-01,NE,2015,May,Number of Drug Overdose Deaths,129,Nebraska,May 2015
2015-11-01,NE,2015,November,Number of Drug Overdose Deaths,126,Nebraska,November 2015
2015-10-01,NE,2015,October,Number of Drug Overdose Deaths,135,Nebraska,October 2015
2015-09-01,NE,2015,September,Number of Drug Overdose Deaths,135,Nebraska,September 2015
2016-04-01,NE,2016,April,Number of Drug Overdose Deaths,127,Nebraska,April 2016
2016-08-01,NE,2016,August,Number of Drug Overdose Deaths,118,Nebraska,August 2016
2016-12-01,NE,2016,December,Number of Drug Overdose Deaths,113,Nebraska,December 2016
2016-02-01,NE,2016,February,Number of Drug Overdose Deaths,126,Nebraska,February 2016
2016-01-01,NE,2016,January,Number of Drug Overdose Deaths,122,Nebraska,January 2016
2016-07-01,NE,2016,July,Number of Drug Overdose Deaths,118,Nebraska,July 2016
2016-06-01,NE,2016,June,Number of Drug Overdose Deaths,118,Nebraska,June 2016
2016-03-01,NE,2016,March,Number of Drug Overdose Deaths,125,Nebraska,March 2016
2016-05-01,NE,2016,May,Number of Drug Overdose Deaths,123,Nebraska,May 2016
2016-11-01,NE,2016,November,Number of Drug Overdose Deaths,114,Nebraska,November 2016
2016-10-01,NE,2016,October,Number of Drug Overdose Deaths,108,Nebraska,October 2016
2016-09-01,NE,2016,September,Number of Drug Overdose Deaths,113,Nebraska,September 2016
2017-04-01,NE,2017,April,Number of Drug Overdose Deaths,108,Nebraska,April 2017
2017-08-01,NE,2017,August,Number of Drug Overdose Deaths,124,Nebraska,August 2017
2017-12-01,NE,2017,December,Number of Drug Overdose Deaths,157,Nebraska,December 2017
2017-02-01,NE,2017,February,Number of Drug Overdose Deaths,116,Nebraska,February 2017
2017-01-01,NE,2017,January,Number of Drug Overdose Deaths,114,Nebraska,January 2017
2017-07-01,NE,2017,July,Number of Drug Overdose Deaths,121,Nebraska,July 2017
2017-06-01,NE,2017,June,Number of Drug Overdose Deaths,120,Nebraska,June 2017
2017-03-01,NE,2017,March,Number of Drug Overdose Deaths,110,Nebraska,March 2017
2017-05-01,NE,2017,May,Number of Drug Overdose Deaths,113,Nebraska,May 2017
2017-11-01,NE,2017,November,Number of Drug Overdose Deaths,154,Nebraska,November 2017
2017-10-01,NE,2017,October,Number of Drug Overdose Deaths,144,Nebraska,October 2017
2017-09-01,NE,2017,September,Number of Drug Overdose Deaths,131,Nebraska,September 2017
2018-04-01,NE,2018,April,Number of Drug Overdose Deaths,166,Nebraska,April 2018
2018-08-01,NE,2018,August,Number of Drug Overdose Deaths,158,Nebraska,August 2018
2018-12-01,NE,2018,December,Number of Drug Overdose Deaths,140,Nebraska,December 2018
2018-02-01,NE,2018,February,Number of Drug Overdose Deaths,150,Nebraska,February 2018
2018-01-01,NE,2018,January,Number of Drug Overdose Deaths,152,Nebraska,January 2018
2018-07-01,NE,2018,July,Number of Drug Overdose Deaths,166,Nebraska,July 2018
2018-06-01,NE,2018,June,Number of Drug Overdose Deaths,165,Nebraska,June 2018
2018-03-01,NE,2018,March,Number of Drug Overdose Deaths,163,Nebraska,March 2018
2018-05-01,NE,2018,May,Number of Drug Overdose Deaths,165,Nebraska,May 2018
2018-11-01,NE,2018,November,Number of Drug Overdose Deaths,139,Nebraska,November 2018
2018-10-01,NE,2018,October,Number of Drug Overdose Deaths,144,Nebraska,October 2018
2018-09-01,NE,2018,September,Number of Drug Overdose Deaths,153,Nebraska,September 2018
2019-04-01,NE,2019,April,Number of Drug Overdose Deaths,147,Nebraska,April 2019
2019-08-01,NE,2019,August,Number of Drug Overdose Deaths,143,Nebraska,August 2019
2019-12-01,NE,2019,December,Number of Drug Overdose Deaths,146,Nebraska,December 2019
2019-02-01,NE,2019,February,Number of Drug Overdose Deaths,150,Nebraska,February 2019
2019-01-01,NE,2019,January,Number of Drug Overdose Deaths,147,Nebraska,January 2019
2019-07-01,NE,2019,July,Number of Drug Overdose Deaths,139,Nebraska,July 2019
2019-06-01,NE,2019,June,Number of Drug Overdose Deaths,137,Nebraska,June 2019
2019-03-01,NE,2019,March,Number of Drug Overdose Deaths,151,Nebraska,March 2019
2019-05-01,NE,2019,May,Number of Drug Overdose Deaths,140,Nebraska,May 2019
2019-11-01,NE,2019,November,Number of Drug Overdose Deaths,149,Nebraska,November 2019
2019-10-01,NE,2019,October,Number of Drug Overdose Deaths,149,Nebraska,October 2019
2019-09-01,NE,2019,September,Number of Drug Overdose Deaths,149,Nebraska,September 2019
2020-04-01,NE,2020,April,Number of Drug Overdose Deaths,164,Nebraska,April 2020
2020-08-01,NE,2020,August,Number of Drug Overdose Deaths,192,Nebraska,August 2020
2020-12-01,NE,2020,December,Number of Drug Overdose Deaths,210,Nebraska,December 2020
2020-02-01,NE,2020,February,Number of Drug Overdose Deaths,141,Nebraska,February 2020
2020-01-01,NE,2020,January,Number of Drug Overdose Deaths,144,Nebraska,January 2020
2020-07-01,NE,2020,July,Number of Drug Overdose Deaths,181,Nebraska,July 2020
2020-06-01,NE,2020,June,Number of Drug Overdose Deaths,181,Nebraska,June 2020
2020-03-01,NE,2020,March,Number of Drug Overdose Deaths,148,Nebraska,March 2020
2020-05-01,NE,2020,May,Number of Drug Overdose Deaths,175,Nebraska,May 2020
2020-11-01,NE,2020,November,Number of Drug Overdose Deaths,202,Nebraska,November 2020
2020-10-01,NE,2020,October,Number of Drug Overdose Deaths,208,Nebraska,October 2020
2020-09-01,NE,2020,September,Number of Drug Overdose Deaths,201,Nebraska,September 2020
2021-04-01,NE,2021,April,Number of Drug Overdose Deaths,211,Nebraska,April 2021
2021-08-01,NE,2021,August,Number of Drug Overdose Deaths,228,Nebraska,August 2021
2021-12-01,NE,2021,December,Number of Drug Overdose Deaths,218,Nebraska,December 2021
2021-02-01,NE,2021,February,Number of Drug Overdose Deaths,219,Nebraska,February 2021
2021-01-01,NE,2021,January,Number of Drug Overdose Deaths,213,Nebraska,January 2021
2021-07-01,NE,2021,July,Number of Drug Overdose Deaths,214,Nebraska,July 2021
2021-06-01,NE,2021,June,Number of Drug Overdose Deaths,211,Nebraska,June 2021
2021-03-01,NE,2021,March,Number of Drug Overdose Deaths,215,Nebraska,March 2021
2021-05-01,NE,2021,May,Number of Drug Overdose Deaths,208,Nebraska,May 2021
2021-11-01,NE,2021,November,Number of Drug Overdose Deaths,224,Nebraska,November 2021
2021-10-01,NE,2021,October,Number of Drug Overdose Deaths,221,Nebraska,October 2021
2021-09-01,NE,2021,September,Number of Drug Overdose Deaths,221,Nebraska,September 2021
2022-04-01,NE,2022,April,Number of Drug Overdose Deaths,209,Nebraska,April 2022
2022-08-01,NE,2022,August,Number of Drug Overdose Deaths,207,Nebraska,August 2022
2022-02-01,NE,2022,February,Number of Drug Overdose Deaths,216,Nebraska,February 2022
2022-01-01,NE,2022,January,Number of Drug Overdose Deaths,214,Nebraska,January 2022
2022-07-01,NE,2022,July,Number of Drug Overdose Deaths,227,Nebraska,July 2022
2022-06-01,NE,2022,June,Number of Drug Overdose Deaths,226,Nebraska,June 2022
2022-03-01,NE,2022,March,Number of Drug Overdose Deaths,216,Nebraska,March 2022
2022-05-01,NE,2022,May,Number of Drug Overdose Deaths,216,Nebraska,May 2022
2015-04-01,NH,2015,April,Number of Drug Overdose Deaths,394,New Hampshire,April 2015
2015-08-01,NH,2015,August,Number of Drug Overdose Deaths,426,New Hampshire,August 2015
2015-12-01,NH,2015,December,Number of Drug Overdose Deaths,415,New Hampshire,December 2015
2015-02-01,NH,2015,February,Number of Drug Overdose Deaths,360,New Hampshire,February 2015
2015-01-01,NH,2015,January,Number of Drug Overdose Deaths,350,New Hampshire,January 2015
2015-07-01,NH,2015,July,Number of Drug Overdose Deaths,424,New Hampshire,July 2015
2015-06-01,NH,2015,June,Number of Drug Overdose Deaths,416,New Hampshire,June 2015
2015-03-01,NH,2015,March,Number of Drug Overdose Deaths,367,New Hampshire,March 2015
2015-05-01,NH,2015,May,Number of Drug Overdose Deaths,402,New Hampshire,May 2015
2015-11-01,NH,2015,November,Number of Drug Overdose Deaths,444,New Hampshire,November 2015
2015-10-01,NH,2015,October,Number of Drug Overdose Deaths,449,New Hampshire,October 2015
